mmi_length (um),S31,S41
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3,0.6759568800289699,0.6241669797100193
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3499999999999996,0.642721637148501,0.6410113665379809
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
3.3999999999999995,0.605492335430208,0.6560806365631723
